#语料规模:2000万字||||||
#只列入出现次数大于50次的词||||||
#下载自www.cncorpus.org语料库在线网站||||||
||||||
||||||
id|词语|出现次数|频率|词类名称|词类标记|累积频率
14820.0|单词|58.0|0.0006|名词|n|93.1759
14821.0|造纸|58.0|0.0006|动词|v|93.1765
14822.0|市场体系|58.0|0.0006|名词|n|93.1771
14823.0|吃喝|58.0|0.0006|动词|v|93.1777
14824.0|相隔|58.0|0.0006|动词|v|93.1783
14825.0|鸦片战争|58.0|0.0006|名词|n|93.1789
14826.0|纺|58.0|0.0006|动词|v|93.1795
14827.0|并肩|58.0|0.0006|副词|d|93.1873
14828.0|熟知|58.0|0.0006|动词|v|93.1807
14829.0|教训|58.0|0.0006|动词|v|93.1747
14830.0|燃着|58.0|0.0006|动词|v|93.1819
14831.0|谭嗣同|58.0|0.0006|人名|nh|93.1825
14832.0|性病|58.0|0.0006|名词|n|93.1831
14833.0|歉意|58.0|0.0006|名词|n|93.1837
14834.0|鄂|58.0|0.0006|缩略语|j|93.1843
14835.0|背叛|58.0|0.0006|动词|v|93.1849
14836.0|教学法|58.0|0.0006|名词|n|93.1855
14837.0|共同体|57.0|0.0006|名词|n|93.3217
14838.0|外貌|57.0|0.0006|名词|n|93.3229
14839.0|普|57.0|0.0006|形容词|a|93.3235
14840.0|谢|57.0|0.0006|人名-姓|nhf|93.3241
14841.0|担架|57.0|0.0006|名词|n|93.3247
14842.0|威尼斯|57.0|0.0006|地名|ns|93.3253
14843.0|仆人|57.0|0.0006|名词|n|93.3259
14844.0|捉摸|57.0|0.0006|动词|v|93.3337
14845.0|策动|57.0|0.0006|动词|v|93.3271
14846.0|笼统|57.0|0.0006|形容词|a|93.3211
14847.0|中|57.0|0.0006|名词|n|93.3283
14848.0|从此以后|57.0|0.0006|习用语|i|93.3289
14849.0|印象派|57.0|0.0006|名词|n|93.3295
14850.0|野猪|57.0|0.0006|名词|n|93.3301
14851.0|东岸|57.0|0.0006|处所名词|nl|93.3307
14852.0|远去|57.0|0.0006|动词|v|93.3313
14853.0|注定|57.0|0.0006|动词|v|93.3319
14854.0|自然|57.0|0.0006|连词|c|93.3325
14855.0|审讯|57.0|0.0006|动词|v|93.3331
14856.0|摆弄|57.0|0.0006|动词|v|93.3145
14857.0|集体化|57.0|0.0006|动词|v|93.3457
14858.0|播出|57.0|0.0006|动词|v|93.3133
14859.0|急急忙忙|57.0|0.0006|形容词|a|93.3277
14860.0|可为|57.0|0.0006|动词|v|93.3265
14861.0|大中型企业|57.0|0.0006|缩略语|j|93.3091
14862.0|呛|57.0|0.0006|动词|v|93.3097
14863.0|场景|57.0|0.0006|名词|n|93.3103
14864.0|传遍|57.0|0.0006|动词|v|93.3109
14865.0|疼|57.0|0.0006|动词|v|93.3115
14866.0|乞丐|57.0|0.0006|名词|n|93.3121
14867.0|华|57.0|0.0006|名词|n|93.3127
14868.0|接线|57.0|0.0006|动词|v|93.3205
14869.0|滔滔|57.0|0.0006|形容词|a|93.3139
14870.0|发怒|57.0|0.0006|动词|v|93.3079
14871.0|时效|57.0|0.0006|名词|n|93.3151
14872.0|哗啦|57.0|0.0006|拟声词|o|93.3157
14873.0|政治权利|57.0|0.0006|名词|n|93.3163
14874.0|拐杖|57.0|0.0006|名词|n|93.3169
14875.0|阎|57.0|0.0006|人名-姓|nhf|93.3175
14876.0|做完|57.0|0.0006|动词|v|93.3181
14877.0|张春桥|57.0|0.0006|人名|nh|93.3187
14878.0|劳动条件|57.0|0.0006|名词|n|93.3193
14879.0|兑现|57.0|0.0006|动词|v|93.3199
14880.0|以西|57.0|0.0006|方位名词|nd|93.3085
14881.0|东南沿海|57.0|0.0006|处所名词|nl|93.3451
14882.0|通路|57.0|0.0006|名词|n|93.3481
14883.0|柳州|57.0|0.0006|地名|ns|93.3493
14884.0|碳酸钙|57.0|0.0006|名词|n|93.3475
14885.0|灯下|57.0|0.0006|处所名词|nl|93.3499
14886.0|众生|57.0|0.0006|名词|n|93.3505
14887.0|设定|57.0|0.0006|动词|v|93.3511
14888.0|削减|57.0|0.0006|动词|v|93.3517
14889.0|幸|57.0|0.0006|动词|v|93.3523
14890.0|庭院|57.0|0.0006|名词|n|93.3529
14891.0|上任|57.0|0.0006|动词|v|93.3535
14892.0|钱财|57.0|0.0006|名词|n|93.3541
14893.0|厂子|57.0|0.0006|名词|n|93.3595
14894.0|开凿|57.0|0.0006|动词|v|93.3589
14895.0|题|57.0|0.0006|动词|v|93.3583
14896.0|浓密|57.0|0.0006|形容词|a|93.3577
14897.0|莲|57.0|0.0006|名词|n|93.3571
14898.0|钟表|57.0|0.0006|名词|n|93.3565
14899.0|点火|57.0|0.0006|动词|v|93.3559
14900.0|洽谈|57.0|0.0006|动词|v|93.3547
14901.0|傀儡|57.0|0.0006|名词|n|93.3553
14902.0|翠|57.0|0.0006|形容词|a|93.3397
14903.0|奏鸣曲|57.0|0.0006|名词|n|93.3349
14904.0|迷|57.0|0.0006|名词|n|93.3355
14905.0|叫唤|57.0|0.0006|动词|v|93.3361
14906.0|疼爱|57.0|0.0006|动词|v|93.3367
14907.0|候|57.0|0.0006|名词|n|93.3373
14908.0|总管|57.0|0.0006|名词|n|93.3379
14909.0|碳酸|57.0|0.0006|名词|n|93.3385
14910.0|补助|57.0|0.0006|名词|n|93.3391
14911.0|写给|57.0|0.0006|动词|v|93.3409
14912.0|私营企业|57.0|0.0006|名词|n|93.3469
14913.0|无罪|57.0|0.0006|动词|v|93.3487
14914.0|江湖|57.0|0.0006|名词|n|93.3403
14915.0|中线|57.0|0.0006|名词|n|93.3343
14916.0|失效|57.0|0.0006|动词|v|93.3415
14917.0|雪线|57.0|0.0006|名词|n|93.3421
14918.0|谷类|57.0|0.0006|名词|n|93.3427
14919.0|里根|57.0|0.0006|人名|nh|93.3433
14920.0|总而言之|57.0|0.0006|习用语|i|93.3439
14921.0|宇宙飞船|57.0|0.0006|名词|n|93.3445
14922.0|苔藓|57.0|0.0006|名词|n|93.3463
14923.0|国家机器|57.0|0.0006|名词|n|93.2935
14924.0|北魏|57.0|0.0006|时间名词|nt|93.2929
14925.0|盘算|57.0|0.0006|动词|v|93.3223
14926.0|要饭|57.0|0.0006|动词|v|93.2695
14927.0|饭后|57.0|0.0006|时间名词|nt|93.2767
14928.0|屎|57.0|0.0006|名词|n|93.2713
14929.0|固然|57.0|0.0006|副词|d|93.2719
14930.0|爽快|57.0|0.0006|形容词|a|93.2725
14931.0|保守|57.0|0.0006|动词|v|93.2731
14932.0|貌|57.0|0.0006|名词|n|93.2737
14933.0|共青团员|57.0|0.0006|名词|n|93.2815
14934.0|私营经济|57.0|0.0006|名词|n|93.2749
14935.0|邯郸|57.0|0.0006|地名|ns|93.2689
14936.0|莫不|57.0|0.0006|副词|d|93.2665
14937.0|陈设|57.0|0.0006|名词|n|93.2761
14938.0|山雀|57.0|0.0006|名词|n|93.2743
14939.0|清华|57.0|0.0006|机构名|ni|93.2773
14940.0|巴金|57.0|0.0006|人名|nh|93.2779
14941.0|辞|57.0|0.0006|动词|v|93.2785
14942.0|抹煞|57.0|0.0006|动词|v|93.2791
14943.0|小生|57.0|0.0006|名词|n|93.2797
14944.0|工头|57.0|0.0006|名词|n|93.2803
14945.0|云彩|57.0|0.0006|名词|n|93.2809
14946.0|水电|57.0|0.0006|名词|n|93.2755
14947.0|粤|57.0|0.0006|缩略语|j|93.2563
14948.0|挪威|57.0|0.0006|地名|ns|93.2617
14949.0|贫富|57.0|0.0006|名词|n|93.2575
14950.0|近海|57.0|0.0006|名词|n|93.2581
14951.0|莫大|57.0|0.0006|形容词|a|93.2587
14952.0|奔放|57.0|0.0006|形容词|a|93.2593
14953.0|乌鲁木齐|57.0|0.0006|地名|ns|93.2599
14954.0|宜于|57.0|0.0006|动词|v|93.2605
14955.0|想见|57.0|0.0006|动词|v|93.2611
14956.0|蒙古族|57.0|0.0006|地名|ns|93.2623
14957.0|澡|57.0|0.0006|名词|n|93.2629
14958.0|梦见|57.0|0.0006|动词|v|93.2683
14959.0|烈|57.0|0.0006|形容词|a|93.2641
14960.0|专科|57.0|0.0006|名词|n|93.2569
14961.0|规|57.0|0.0006|名词|n|93.2647
14962.0|黑猫|57.0|0.0006|名词|n|93.2653
14963.0|忽地|57.0|0.0006|副词|d|93.2659
14964.0|自此|57.0|0.0006|副词|d|93.2635
14965.0|真情|57.0|0.0006|名词|n|93.2671
14966.0|嗜好|57.0|0.0006|名词|n|93.2677
14967.0|炽热|57.0|0.0006|形容词|a|93.2707
14968.0|终点|57.0|0.0006|名词|n|93.3067
14969.0|凄惨|57.0|0.0006|形容词|a|93.2953
14970.0|羞愧|57.0|0.0006|形容词|a|93.2959
14971.0|工段|57.0|0.0006|名词|n|93.2965
14972.0|落叶松|57.0|0.0006|名词|n|93.2971
14973.0|冤|57.0|0.0006|名词|n|93.2977
14974.0|错过|57.0|0.0006|动词|v|93.2983
14975.0|强制性|57.0|0.0006|名词|n|93.2989
14976.0|毛驴|57.0|0.0006|名词|n|93.2995
14977.0|抵消|57.0|0.0006|动词|v|93.3073
14978.0|大堤|57.0|0.0006|名词|n|93.3007
14979.0|内地|57.0|0.0006|名词|n|93.2947
14980.0|绪|57.0|0.0006|名词|n|93.3019
14981.0|恼|57.0|0.0006|动词|v|93.3025
14982.0|白茫茫|57.0|0.0006|形容词|a|93.3031
14983.0|名贵|57.0|0.0006|形容词|a|93.3037
14984.0|核桃|57.0|0.0006|名词|n|93.3043
14985.0|国计民生|57.0|0.0006|习用语|i|93.3049
14986.0|挎|57.0|0.0006|动词|v|93.3055
14987.0|梯田|57.0|0.0006|名词|n|93.3061
14988.0|明月|57.0|0.0006|名词|n|93.2887
14989.0|民工|57.0|0.0006|名词|n|93.2875
14990.0|吕|57.0|0.0006|人名-姓|nhf|93.3013
14991.0|撒谎|57.0|0.0006|动词|v|93.2701
14992.0|农民战争|57.0|0.0006|名词|n|93.3001
14993.0|白昼|57.0|0.0006|时间名词|nt|93.2827
14994.0|文|57.0|0.0006|人名-姓|nhf|93.2833
14995.0|朗诵|57.0|0.0006|动词|v|93.2839
14996.0|总值|57.0|0.0006|名词|n|93.2845
14997.0|高呼|57.0|0.0006|动词|v|93.2851
14998.0|唐太宗|57.0|0.0006|人名|nh|93.2857
14999.0|分头|57.0|0.0006|副词|d|93.2863
15000.0|庙宇|57.0|0.0006|名词|n|93.2869
15001.0|二哥|57.0|0.0006|名词|n|93.2941
15002.0|焰|57.0|0.0006|名词|n|93.2881
15003.0|双目|57.0|0.0006|名词|n|93.2821
15004.0|升学|57.0|0.0006|动词|v|93.2893
15005.0|转而|57.0|0.0006|副词|d|93.2899
15006.0|末了|57.0|0.0006|名词|n|93.2905
15007.0|流利|57.0|0.0006|形容词|a|93.2911
15008.0|躲开|57.0|0.0006|动词|v|93.2917
15009.0|土质|57.0|0.0006|名词|n|93.2923
15010.0|深感|56.0|0.0006|动词|v|93.4315
15011.0|出版社|56.0|0.0006|名词|n|93.4321
15012.0|天然|56.0|0.0006|名词|n|93.4327
15013.0|多元|56.0|0.0006|名词|n|93.4333
15014.0|部份|56.0|0.0006|名词|n|93.4339
15015.0|悲壮|56.0|0.0006|形容词|a|93.4345
15016.0|录|56.0|0.0006|名词|n|93.4351
15017.0|光临|56.0|0.0006|动词|v|93.4429
15018.0|吵闹|56.0|0.0006|动词|v|93.4363
15019.0|床铺|56.0|0.0006|名词|n|93.4297
15020.0|你们俩|56.0|0.0006|代词|r|93.3985
15021.0|旋风|56.0|0.0006|名词|n|93.4375
15022.0|头骨|56.0|0.0006|名词|n|93.4303
15023.0|一团|56.0|0.0006|名词|n|93.4381
15024.0|索取|56.0|0.0006|动词|v|93.4387
15025.0|特别是|56.0|0.0006|联系动词|vl|93.4393
15026.0|华沙|56.0|0.0006|地名|ns|93.4399
15027.0|印章|56.0|0.0006|名词|n|93.4405
15028.0|电炉|56.0|0.0006|名词|n|93.4411
15029.0|昂贵|56.0|0.0006|形容词|a|93.4417
15030.0|突击队|56.0|0.0006|名词|n|93.4423
15031.0|公|56.0|0.0006|区别词|f|93.4549
15032.0|海啸|56.0|0.0006|名词|n|93.4231
15033.0|对外|56.0|0.0006|介词|p|93.4369
15034.0|社会保障|56.0|0.0006|名词|n|93.4219
15035.0|木块|56.0|0.0006|名词|n|93.4357
15036.0|乐音|56.0|0.0006|名词|n|93.4171
15037.0|全新|56.0|0.0006|形容词|a|93.4177
15038.0|繁荣|56.0|0.0006|动词|v|93.4183
15039.0|郑州|56.0|0.0006|地名|ns|93.4189
15040.0|只能|56.0|0.0006|副词|d|93.4195
15041.0|投机|56.0|0.0006|形容词|a|93.4201
15042.0|运往|56.0|0.0006|动词|v|93.4207
15043.0|老头儿|56.0|0.0006|名词|n|93.4213
15044.0|穿刺|56.0|0.0006|动词|v|93.4291
15045.0|林立|56.0|0.0006|动词|v|93.4225
15046.0|容貌|56.0|0.0006|名词|n|93.4159
15047.0|城门|56.0|0.0006|名词|n|93.4237
15048.0|授粉|56.0|0.0006|动词|v|93.4243
15049.0|挥动|56.0|0.0006|动词|v|93.4249
15050.0|泼|56.0|0.0006|动词|v|93.4255
15051.0|摊开|56.0|0.0006|动词|v|93.4261
15052.0|实实在在|56.0|0.0006|形容词|a|93.4267
15053.0|耽心|56.0|0.0006|动词|v|93.4273
15054.0|掀开|56.0|0.0006|动词|v|93.4279
15055.0|坦然|56.0|0.0006|形容词|a|93.4285
15056.0|细看|56.0|0.0006|动词|v|93.4165
15057.0|负|56.0|0.0006|形容词|a|93.4543
15058.0|下楼|56.0|0.0006|动词|v|93.4579
15059.0|函|56.0|0.0006|名词|n|93.4585
15060.0|哺育|56.0|0.0006|动词|v|93.4591
15061.0|公务员|56.0|0.0006|名词|n|93.4633
15062.0|他老人家|56.0|0.0006|名词|n|93.4609
15063.0|含水量|56.0|0.0006|名词|n|93.4615
15064.0|遍布|56.0|0.0006|动词|v|93.4621
15065.0|可疑|56.0|0.0006|形容词|a|93.4663
15066.0|天安门|56.0|0.0006|地名|ns|93.4627
15067.0|南宁|56.0|0.0006|地名|ns|93.4573
15068.0|新石器时代|56.0|0.0006|时间名词|nt|93.4639
15069.0|推敲|56.0|0.0006|动词|v|93.4645
15070.0|得名|56.0|0.0006|动词|v|93.4675
15071.0|之初|56.0|0.0006|名词|n|93.4705
15072.0|浮游生物|56.0|0.0006|习用语|i|93.4699
15073.0|奴才|56.0|0.0006|名词|n|93.4693
15074.0|甘油|56.0|0.0006|名词|n|93.4711
15075.0|文艺界|56.0|0.0006|名词|n|93.4687
15076.0|品尝|56.0|0.0006|动词|v|93.4681
15077.0|俗称|56.0|0.0006|动词|v|93.4651
15078.0|残忍|56.0|0.0006|形容词|a|93.4669
15079.0|心力衰竭|56.0|0.0006|习用语|i|93.4657
15080.0|直达|56.0|0.0006|动词|v|93.4603
15081.0|苗子|56.0|0.0006|名词|n|93.4495
15082.0|自居|56.0|0.0006|动词|v|93.4441
15083.0|娇|56.0|0.0006|形容词|a|93.4447
15084.0|同居|56.0|0.0006|动词|v|93.4453
15085.0|年终|56.0|0.0006|时间名词|nt|93.4459
15086.0|椭圆形|56.0|0.0006|名词|n|93.4465
15087.0|劳模|56.0|0.0006|缩略语|j|93.4471
15088.0|十二大|56.0|0.0006|缩略语|j|93.4477
15089.0|整整齐齐|56.0|0.0006|形容词|a|93.4483
15090.0|拂|56.0|0.0006|动词|v|93.4507
15091.0|丁字|56.0|0.0006|名词|n|93.4489
15092.0|挺拔|56.0|0.0006|形容词|a|93.4597
15093.0|六千|56.0|0.0006|数词|m|93.4567
15094.0|汹涌|56.0|0.0006|形容词|a|93.4501
15095.0|各色|56.0|0.0006|形容词|a|93.4435
15096.0|放火|56.0|0.0006|动词|v|93.4513
15097.0|碳水化合物|56.0|0.0006|名词|n|93.4519
15098.0|茶几|56.0|0.0006|名词|n|93.4525
15099.0|霸|56.0|0.0006|名词|n|93.4531
15100.0|邓颖超|56.0|0.0006|人名|nh|93.4537
15101.0|大院|56.0|0.0006|名词|n|93.4555
15102.0|红外线|56.0|0.0006|名词|n|93.4561
15103.0|星座|56.0|0.0006|名词|n|93.4309
15104.0|川|56.0|0.0006|名词|n|93.4003
15105.0|截面|56.0|0.0006|名词|n|93.3769
15106.0|合一|56.0|0.0006|动词|v|93.3727
15107.0|解说|56.0|0.0006|动词|v|93.3757
15108.0|照搬|56.0|0.0006|动词|v|93.3799
15109.0|基层干部|56.0|0.0006|名词|n|93.3763
15110.0|要害|56.0|0.0006|名词|n|93.3775
15111.0|林丽|56.0|0.0006|人名|nh|93.3781
15112.0|抢险|56.0|0.0006|动词|v|93.3787
15113.0|上楼|56.0|0.0006|动词|v|93.3793
15114.0|乐章|56.0|0.0006|名词|n|93.3871
15115.0|验收|56.0|0.0006|动词|v|93.3805
15116.0|来华|56.0|0.0006|动词|v|93.3739
15117.0|五四运动|56.0|0.0006|名词|n|93.3817
15118.0|萧|56.0|0.0006|人名-姓|nhf|93.3823
15119.0|千变万化|56.0|0.0006|习用语|i|93.3829
15120.0|争辩|56.0|0.0006|动词|v|93.3835
15121.0|问起|56.0|0.0006|动词|v|93.3841
15122.0|掌管|56.0|0.0006|动词|v|93.3847
15123.0|聪明才智|56.0|0.0006|习用语|i|93.3853
15124.0|乳白色|56.0|0.0006|名词|n|93.3859
15125.0|序数|56.0|0.0006|名词|n|93.3865
15126.0|况|56.0|0.0006|名词|n|93.3811
15127.0|床单|56.0|0.0006|名词|n|93.3697
15128.0|赞|56.0|0.0006|动词|v|93.3601
15129.0|梯|56.0|0.0006|名词|n|93.3661
15130.0|生活史|56.0|0.0006|名词|n|93.3619
15131.0|邦|56.0|0.0006|名词|n|93.3625
15132.0|生硬|56.0|0.0006|形容词|a|93.3631
15133.0|昨日|56.0|0.0006|时间名词|nt|93.3637
15134.0|呼应|56.0|0.0006|动词|v|93.3643
15135.0|小腿|56.0|0.0006|名词|n|93.3649
15136.0|底子|56.0|0.0006|名词|n|93.3655
15137.0|殴打|56.0|0.0006|动词|v|93.3613
15138.0|畅通|56.0|0.0006|形容词|a|93.3667
15139.0|哪怕是|56.0|0.0006|连词|c|93.3679
15140.0|精辟|56.0|0.0006|形容词|a|93.3733
15141.0|纸片|56.0|0.0006|名词|n|93.3691
15142.0|援|56.0|0.0006|动词|v|93.3607
15143.0|粗细|56.0|0.0006|名词|n|93.3703
15144.0|沾满|56.0|0.0006|动词|v|93.3709
15145.0|母系|56.0|0.0006|名词|n|93.3715
15146.0|蛤蟆|56.0|0.0006|名词|n|93.3685
15147.0|苯酚|56.0|0.0006|名词|n|93.3673
15148.0|赤字|56.0|0.0006|名词|n|93.3721
15149.0|谬误|56.0|0.0006|名词|n|93.3751
15150.0|法拉第|56.0|0.0006|人名|nh|93.4147
15151.0|回转|56.0|0.0006|动词|v|93.4021
15152.0|当日|56.0|0.0006|时间名词|nt|93.4027
15153.0|小品|56.0|0.0006|名词|n|93.4033
15154.0|边际|56.0|0.0006|名词|n|93.4039
15155.0|义和团|56.0|0.0006|名词|n|93.4045
15156.0|得力|56.0|0.0006|形容词|a|93.4051
15157.0|生产率|56.0|0.0006|名词|n|93.4057
15158.0|巾|56.0|0.0006|名词|n|93.4063
15159.0|学制|56.0|0.0006|名词|n|93.4069
15160.0|边远|56.0|0.0006|形容词|a|93.4153
15161.0|松林|56.0|0.0006|名词|n|93.4081
15162.0|触到|56.0|0.0006|动词|v|93.4015
15163.0|出家|56.0|0.0006|动词|v|93.4093
15164.0|静默|56.0|0.0006|动词|v|93.4099
15165.0|自然观|56.0|0.0006|名词|n|93.4105
15166.0|白布|56.0|0.0006|名词|n|93.4111
15167.0|一九八四|56.0|0.0006|数词|m|93.4117
15168.0|叫卖|56.0|0.0006|动词|v|93.4123
15169.0|轻巧|56.0|0.0006|形容词|a|93.4129
15170.0|枣|56.0|0.0006|名词|n|93.4135
15171.0|球体|56.0|0.0006|名词|n|93.4141
15172.0|高利贷|56.0|0.0006|名词|n|93.3949
15173.0|雀|56.0|0.0006|名词|n|93.4087
15174.0|婚事|56.0|0.0006|名词|n|93.4075
15175.0|屹立|56.0|0.0006|动词|v|93.3883
15176.0|相联|56.0|0.0006|动词|v|93.3889
15177.0|老生|56.0|0.0006|名词|n|93.3895
15178.0|焊|56.0|0.0006|动词|v|93.3901
15179.0|比不上|56.0|0.0006|动词|v|93.3907
15180.0|涌起|56.0|0.0006|动词|v|93.3913
15181.0|唱戏|56.0|0.0006|动词|v|93.3919
15182.0|浓烟|56.0|0.0006|名词|n|93.3925
15183.0|原定|56.0|0.0006|动词|v|93.3931
15184.0|暗淡|56.0|0.0006|形容词|a|93.3943
15185.0|跨过|56.0|0.0006|动词|v|93.3877
15186.0|政变|56.0|0.0006|动词|v|93.3955
15187.0|三十万|56.0|0.0006|数词|m|93.3961
15188.0|弹力|56.0|0.0006|名词|n|93.3967
15189.0|重伤|56.0|0.0006|名词|n|93.3973
15190.0|跌落|56.0|0.0006|动词|v|93.3937
15191.0|进到|56.0|0.0006|动词|v|93.3979
15192.0|碍|56.0|0.0006|动词|v|93.3745
15193.0|眼圈|56.0|0.0006|名词|n|93.3991
15194.0|恶魔|56.0|0.0006|名词|n|93.3997
15195.0|右腿|56.0|0.0006|名词|n|93.4009
15196.0|喘气|55.0|0.0006|动词|v|93.5491
15197.0|俞|55.0|0.0006|人名-姓|nhf|93.5497
15198.0|比方说|55.0|0.0006|连词|c|93.5503
15199.0|神道|55.0|0.0006|名词|n|93.5509
15200.0|崇敬|55.0|0.0006|动词|v|93.5515
15201.0|分娩|55.0|0.0006|动词|v|93.5521
15202.0|杨玲|55.0|0.0006|人名|nh|93.5527
15203.0|反比|55.0|0.0006|名词|n|93.5533
15204.0|铁门|55.0|0.0006|名词|n|93.5617
15205.0|产后|55.0|0.0006|时间名词|nt|93.5545
15206.0|民族主义|55.0|0.0006|名词|n|93.5473
15207.0|扑来|55.0|0.0006|动词|v|93.5557
15208.0|水生|55.0|0.0006|动词|v|93.5563
15209.0|新来|55.0|0.0006|动词|v|93.5569
15210.0|寓言|55.0|0.0006|名词|n|93.5575
15211.0|亮相|55.0|0.0006|动词|v|93.5581
15212.0|镶嵌|55.0|0.0006|动词|v|93.5587
15213.0|团团|55.0|0.0006|形容词|a|93.5593
15214.0|多种经营|55.0|0.0006|习用语|i|93.5599
15215.0|络|55.0|0.0006|动词|v|93.5605
15216.0|美味|55.0|0.0006|名词|n|93.5761
15217.0|争气|55.0|0.0006|形容词|a|93.5611
15218.0|广播|55.0|0.0006|名词|n|93.5551
15219.0|曾|55.0|0.0006|人名-姓|nhf|93.5401
15220.0|惧怕|55.0|0.0006|动词|v|93.5389
15221.0|月经|55.0|0.0006|名词|n|93.5539
15222.0|岁|55.0|0.0006|名词|n|93.5335
15223.0|船舱|55.0|0.0006|名词|n|93.5341
15224.0|航道|55.0|0.0006|名词|n|93.5347
15225.0|注册商标|55.0|0.0006|名词|n|93.5353
15226.0|提供|55.0|0.0006|名词|n|93.5359
15227.0|纵深|55.0|0.0006|名词|n|93.5365
15228.0|上皮|55.0|0.0006|名词|n|93.5371
15229.0|死死|55.0|0.0006|副词|d|93.5377
15230.0|气喘吁吁|55.0|0.0006|习用语|i|93.5383
15231.0|贯|55.0|0.0006|动词|v|93.5467
15232.0|朱元璋|55.0|0.0006|人名|nh|93.5395
15233.0|童|55.0|0.0006|名词|n|93.5323
15234.0|寒流|55.0|0.0006|名词|n|93.5239
15235.0|可能|55.0|0.0006|形容词|a|93.5407
15236.0|一怔|55.0|0.0006|动词|v|93.5479
15237.0|过低|55.0|0.0006|形容词|a|93.5413
15238.0|染上|55.0|0.0006|动词|v|93.5419
15239.0|复仇|55.0|0.0006|动词|v|93.5425
15240.0|堂屋|55.0|0.0006|名词|n|93.5431
15241.0|恶性|55.0|0.0006|形容词|a|93.5437
15242.0|热带雨林|55.0|0.0006|名词|n|93.5443
15243.0|富贵|55.0|0.0006|形容词|a|93.5449
15244.0|公务|55.0|0.0006|名词|n|93.5455
15245.0|松花江|55.0|0.0006|地名|ns|93.5461
15246.0|典范|55.0|0.0006|名词|n|93.5329
15247.0|保姆|55.0|0.0006|名词|n|93.5755
15248.0|带去|55.0|0.0006|动词|v|93.5779
15249.0|路径|55.0|0.0006|名词|n|93.5791
15250.0|一阵风|55.0|0.0006|名词|n|93.5773
15251.0|左翼|55.0|0.0006|名词|n|93.5803
15252.0|集市|55.0|0.0006|名词|n|93.5809
15253.0|激活|55.0|0.0006|动词|v|93.5815
15254.0|肢体|55.0|0.0006|名词|n|93.5821
15255.0|胸口|55.0|0.0006|处所名词|nl|93.5827
15256.0|无序|55.0|0.0006|动词|v|93.5833
15257.0|耳目|55.0|0.0006|名词|n|93.5839
15258.0|驰骋|55.0|0.0006|动词|v|93.5845
15259.0|久而久之|55.0|0.0006|习用语|i|93.5851
15260.0|地雷|55.0|0.0006|名词|n|93.5857
15261.0|拿走|55.0|0.0006|动词|v|93.5911
15262.0|热河|55.0|0.0006|地名|ns|93.5905
15263.0|紧缩|55.0|0.0006|动词|v|93.5899
15264.0|商品市场|55.0|0.0006|名词|n|93.5917
15265.0|熄|55.0|0.0006|动词|v|93.5893
15266.0|恐怕|55.0|0.0006|动词|v|93.5887
15267.0|洋|55.0|0.0006|名词|n|93.5881
15268.0|短小|55.0|0.0006|形容词|a|93.5875
15269.0|扫描|55.0|0.0006|动词|v|93.5863
15270.0|明|55.0|0.0006|动词|v|93.5869
15271.0|杜鹃|55.0|0.0006|名词|n|93.5797
15272.0|烈日|55.0|0.0006|名词|n|93.5689
15273.0|剔除|55.0|0.0006|动词|v|93.5629
15274.0|阳性|55.0|0.0006|名词|n|93.5635
15275.0|临界|55.0|0.0006|动词|v|93.5641
15276.0|粽子|55.0|0.0006|名词|n|93.5647
15277.0|秦|55.0|0.0006|时间名词|nt|93.5653
15278.0|新兴|55.0|0.0006|名词|n|93.5659
15279.0|民警|55.0|0.0006|名词|n|93.5665
15280.0|妄|55.0|0.0006|副词|d|93.5671
15281.0|挑剔|55.0|0.0006|动词|v|93.5677
15282.0|头人|55.0|0.0006|名词|n|93.5701
15283.0|氢弹|55.0|0.0006|名词|n|93.5683
15284.0|飘荡|55.0|0.0006|动词|v|93.5785
15285.0|蜥蜴|55.0|0.0006|名词|n|93.5767
15286.0|木工|55.0|0.0006|名词|n|93.5695
15287.0|谋求|55.0|0.0006|动词|v|93.5623
15288.0|褐|55.0|0.0006|形容词|a|93.5707
15289.0|松散|55.0|0.0006|形容词|a|93.5713
15290.0|巴基斯坦|55.0|0.0006|地名|ns|93.5719
15291.0|福气|55.0|0.0006|名词|n|93.5725
15292.0|幸好|55.0|0.0006|副词|d|93.5731
15293.0|各自|55.0|0.0006|副词|d|93.5737
15294.0|称呼|55.0|0.0006|动词|v|93.5743
15295.0|这边|55.0|0.0006|代词|r|93.5749
15296.0|茶壶|55.0|0.0006|名词|n|93.5485
15297.0|光明|55.0|0.0006|形容词|a|93.5155
15298.0|共和党|55.0|0.0006|名词|n|93.4885
15299.0|批评家|55.0|0.0006|名词|n|93.4843
15300.0|胡萝卜|55.0|0.0006|名词|n|93.4891
15301.0|清静|55.0|0.0006|形容词|a|93.4933
15302.0|集会|55.0|0.0006|动词|v|93.4897
15303.0|脉冲|55.0|0.0006|名词|n|93.4903
15304.0|轻便|55.0|0.0006|形容词|a|93.4909
15305.0|辖|55.0|0.0006|动词|v|93.4915
15306.0|迁就|55.0|0.0006|动词|v|93.4921
15307.0|锻|55.0|0.0006|动词|v|93.4927
15308.0|下肢|55.0|0.0006|名词|n|93.5011
15309.0|他们俩|55.0|0.0006|代词|r|93.4939
15310.0|级别|55.0|0.0006|名词|n|93.4867
15311.0|背后|55.0|0.0006|名词|n|93.4951
